1030796446007408	塔尔迪克双手剑
1030860870516848	野蛮的双手剑
1030869460451440	巴尔顿双手剑
1030873755418736	杜黑文双手剑
1030878050386032	塔尔温德双手剑
1030890935287920	艾丽丝双手剑
1030903820189808	雷特双手剑
1030916705091696	逐暗之剑
1030921000058992	正义的审判
1030925295026288	完美正义巨剑
1030938179928176	西德蒙双手剑
1030972539666544	伊格尼尔
1030976834633840	德雷西亚双手剑
1035087118336112	埃塞里温双手剑
1035095708270704	丹提利恩双手剑
1035885922123513968	黑铁斯皮塔尔板金盔甲
1073801953542256	未竟的杰作
1073806248509552	塔尔迪克双手斧
1073810543476848	艾丽丝双手斧
1073814838444144	戈尔塔克重钢斧
1073823428378736	巨魔钩镰双手斧
1073827723346032	凯鲁斯双手斧
1073832018313328	白骨坑双手斧
1073836313280624	扇刃双手斧
1073844903215216	马蹄铁双手斧
1073849198182512	猎犬碎尸斧
1073853493149808	佩伦伐木斧
1073862083084400	西格里蒙双手斧
1078011021492336	拜克双手斧
1078015316459632	德卡尔双手斧
1078036791296112	埃塞里温双手斧
1091536977313923184	德雷西亚小型旗帜
111295487541360	鸟肉汤料理
111299782508656	长角汤料理
111329847279728	鹿茸茶
111334142247024	果汁
11166966509207664	战场之光板金盔甲
11166996573978736	白色腥风板金头盔
11167043818618992	白色腥风板金手套
11167048113586288	飘零的纯白板金手套
11167052408553584	战场之光板金手套
11167069588422768	白色腥风皮制鞋子
11167099653193840	黄金光辉板金手套
11167108243128432	黄金光辉板金头盔
11167112538095728	黄金光辉板金鞋子
11167116833063024	疾风大作板金盔甲
11167121128030320	疾风大作板金头盔
11167125422997616	疾风大作板金鞋子
11167129717964912	疾风大作皮制手套
1116721561731184	拜克战锤
1116725856698480	盐路战锤
1116747331534960	白骨坑战锤
1116751626502256	塔尔温德战锤
1116755921469552	仙人掌战锤
1116768806371440	阿勒伦战锤
1116773101338736	阿勒伦战锤
1116777396306032	扎尔甘战锤
1116803166109808	塔尔迪克战锤
1116811756044400	艾丽丝战锤
1116820345978992	戈尔塔克战锤
111716394336368	珊瑚菇茶
111733574205552	松茸茶
111737869172848	香菇茶
111815178584176	蜂蜜茶
1120986464256112	埃塞里温战锤
1138170628407408	掠夺者战戟
1138174923374704	阿拉巴斯特战戟
1138179218342000	艾丽丝战戟
1138183513309296	兰伯特战戟
1138187808276592	吉尔里姆战戟
1138192103243888	白骨坑战戟
1138196398211184	佣兵战戟
1138200693178480	拜克战戟
1138209283113072	塞莱斯特战戟
