1030796446007408	塔勒狄克雙手劍
1030860870516848	野蠻雙手劍
1030869460451440	巴爾頓雙手劍
1030873755418736	杜黑文雙手劍
1030878050386032	塔爾溫德雙手劍
1030890935287920	伊里斯雙手劍
1030903820189808	雷特雙手劍
1030916705091696	逐闇之器
1030921000058992	正義審判
1030925295026288	完全正義大劍
1030938179928176	西德蒙雙手劍
1030972539666544	伊格尼爾
1030976834633840	德雷西亞的雙手劍
1035087118336112	艾瑟里昂雙手劍
1035095708270704	丹德里翁雙手劍
1035885922123513968	黑鐵斯皮塔爾板金盔甲
1073801953542256	未完成的傑作
1073806248509552	塔勒狄克雙手斧
1073810543476848	伊里斯雙手斧
1073814838444144	戈爾塔克雙手斧
1073823428378736	巨魔鉤環雙手斧
1073827723346032	凱伊魯斯雙手斧
1073832018313328	骨坑雙手斧
1073836313280624	扇刃雙手斧
1073844903215216	馬蹄鐵雙手斧
1073849198182512	獵犬肢解用斧
1073853493149808	佩倫伐木單手斧
1073862083084400	希格里蒙雙手斧
1078011021492336	貝格雙手斧
1078015316459632	德卡爾雙手斧
1078036791296112	艾瑟里昂雙手斧
1091536977313923184	德雷西亞小型旗幟
111295487541360	鳥肉湯料理
111299782508656	長角湯料理
111329847279728	鹿茸茶
111334142247024	果汁
11166966509207664	戰場的光芒板金盔甲
11166996573978736	白色血雨板金頭盔
11167043818618992	白色血雨板金手套
11167048113586288	飄逸的純白板金手套
11167052408553584	戰場的光芒板金手套
11167069588422768	白色血風皮靴
11167099653193840	黃金光輝板金手套
11167108243128432	黃金光輝板金頭盔
11167112538095728	黃金光輝板金靴子
11167116833063024	席捲疾風板金盔甲
11167121128030320	席捲疾風板金頭盔
11167125422997616	狂嘯疾風板金靴子
11167129717964912	席捲疾風皮手套
1116721561731184	貝格戰鎚
1116725856698480	鹽路戰鎚
1116747331534960	骨坑戰鎚
1116751626502256	塔爾溫德戰鎚
1116755921469552	仙人掌戰鎚
1116768806371440	亞勒連戰鎚
1116773101338736	亞勒連戰鎚
1116777396306032	賈爾坎戰鎚
1116803166109808	塔勒狄克戰鎚
1116811756044400	伊里斯戰鎚
1116820345978992	戈爾塔克戰鎚
111716394336368	珊瑚菇茶
111733574205552	松茸茶
111737869172848	香菇茶
111815178584176	蜂蜜茶
1120986464256112	艾瑟里昂戰鎚
1138170628407408	掠奪者斧槍
1138174923374704	阿拉巴斯特斧槍
1138179218342000	伊里斯斧槍
1138183513309296	蘭伯特長柄斧
1138187808276592	吉利安戟
1138192103243888	骨坑斧槍
1138196398211184	傭兵戟
1138200693178480	貝格斧槍
1138209283113072	塞萊斯特斧槍
1138213578080368	黃金先鋒
1159645464887408	羅斯蒙德手槍
1159649759854704	傑梅爾手槍
1159654054822000	法爾科內手槍
1159658349789296	比蘭西亞手槍
1159688414560368	過往陰影手槍
1159697004494960	卡利本的寬容手槍
119967026511984	鹽烤鳥肉
1202595137847408	亞勒連火槍
1202599432814704	貝格火槍
1202603727782000	德雷西亞火槍
1202608022749296	威爾斯火槍
1202612317716592	雷歐普利克火槍
1202663857324144	頭盔族長槍
1202668152291440	佩倫長槍
1202672447258736	古斯塔夫長槍
120602681671792	鹽烤魚
124197569298544	鬆軟水果麵包
1245544810807408	巴爾頓盾牌
1245600645382256	伊里斯盾牌
1245613530284144	西德蒙圓形盾牌
1245626415186032	夜之鏡子
1245630710153328	德瑞克盾牌
1245639300087920	升空箭盾
1245652184989808	鹿王盾牌
1245785328975984	德卡爾盾牌
1245789623943280	西德蒙菱形盾牌
1245927062896752	塔勒狄克盾牌
1245931357864048	杜黑文盾牌
1246025847144560	開花春日盾牌
1246030142111856	德梅尼斯勇氣盾牌
1246034437079152	德梅尼斯忠誠盾牌
1246038732046448	德梅尼斯服從盾牌
1247696589422704	吉利昂大型盾牌
1247700884390000	利普索特大型盾牌
1247705179357296	威斯帕克強化大型盾牌
1247713769291888	塔爾溫德大型盾牌
1247722359226480	路康大型盾牌
1247726654193776	羅尼德大型盾牌
1247730949161072	巴爾頓大型盾牌
1247735244128368	雷克爾大型盾牌
1247752423997552	蘭福德大型盾牌
1247756718964848	笑面傀儡馬戲團盾牌
1247786783735920	貝格大型盾牌
1247799668637808	量產型雷克爾大型盾牌
1247821143474288	雷克爾荊棘大型盾牌
1247825438441584	威斯帕克荊棘大型盾牌
1247829733408880	德梅尼斯士兵大型盾牌
1249822598234224	軍團長槍團大型盾牌
126705830199408	匙吻鱘
126710125166704	扁頭哈那鯊
126714420134000	巨型真鯛
126718715101296	紅菜毛魚
126723010068592	巨型大鱗泥鰍
126727305035888	雨傘旗魚
126731600003184	黃金丁鱖
126735894970480	腔棘魚
126740189937776	黃金鯉魚
126748779872368	鞭冠魚
126757369806960	電鰻
127135326929008	短吻紅舌鰨
127139621896304	真鯛
127143916863600	鮭魚
127148211830896	鱘魚
127152506798192	紅鉤吻鮭
127156801765488	黑棘鯛
127161096732784	菜毛魚
127165391700080	條石鯛
127169686667376	鯖魚
127182571569264	紅肉旗魚
127186866536560	海馬
127195456471152	海星
127199751438448	魷魚
127204046405744	東海鱸
127994320388208	迷你黑眉鮭
127998615355504	小腹奧古羅魚
128002910322800	小施奈德魚
128007205290096	小銀鮈
128011500257392	小貝亞茲魚
128015795224688	白斑狗魚
128020090191984	鱒魚
128024385159280	鯉魚
128028680126576	丁鱖
128032975093872	大鱗泥鰍
128037270061168	鯰魚
128041565028464	花魚
128045859995760	江鱈
